query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,id,1,an7.64,an7.64:md24,anggara,"Demikianlah jerat kematian yang tersembunyi dalam pikiran telah mengambil wujud kemarahan. Seseorang harus memotongnya melalui pengendalian-diri, kebijaksanaan, kegigihan, dan pandangan [benar].",0.6521,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,id,2,sn11.4,sn11.4:md12,anggara,"“‘Seseorang yang membalas seorang pemarah dengan kemarahan Dengan cara demikian, membuat segala sesuatu lebih buruk bagi dirinya sendiri. Tanpa membalas seorang pemarah dengan kemarahan, Ia memenangkan pertempuran yang sulit dimenangkan.",0.6496,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,id,3,sn7.2,sn7.2:md12,anggara,"“Seseorang yang membalas seorang pemarah dengan kemarahan Dengan cara demikian, membuat segala sesuatu menjadi lebih buruk bagi dirinya sendiri. Tanpa membalas seorang pemarah dengan kemarahan, Seseorang memenangkan pertempuran yang sulit dimenangkan.",0.6469,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,id,4,an10.75,an10.75:md19,anggara,"(8) “Kemudian, Ānanda, ada seorang yang sangat rentan pada kemarahan namun ia memahami sebagaimana adanya kebebasan pikiran, kebebasan melalui kebijaksanaan, di mana kemarahannya lenyap tanpa sisa. Dan ia telah mendengarkan [ajaran-ajaran] … ia mencapai kebebasan sementara. Dengan hancurnya jasmani, setelah kematian, ia mengarah menuju keluhuran, bukan menuju kemerosotan; ia adalah seorang yang pergi menuju keluhuran, bukan menuju kemerosotan.",0.6449,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,id,5,mn8,mn8:md91,anggara,(24) Seorang yang terbiasa dengan kemarahan memiliki ketidak-marahan untuk menghindarinya.,0.6449,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,id,1,an7.61,an7.61:md11,anggara,"“Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus berbaring pada sisi kanan dalam postur singa, dengan satu kaki di atas kaki lainnya, penuh perhatian dan memahami dengan jernih, setelah mencatat dalam pikiranmu gagasan untuk terjaga. Ketika engkau terjaga, engkau harus bangkit dengan segera, [dengan berpikir]: ‘Aku tidak akan terlena pada kenikmatan beristirahat, kenikmatan bermalas-malasan, kenikmatan tidur.’ Adalah dengan cara ini, Moggallāna, engkau harus berlatih.",0.6582,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,id,2,an6.42,an6.42:md8,anggara,"(2) “Aku melihat, Nāgita, seorang bhikkhu penghuni-hutan yang sedang duduk dan mengantuk di dalam hutan. Kemudian Aku berpikir: ‘Sekarang yang mulia ini akan menghalau kantuk dan kelelahan ini dan hanya memperhatikan persepsi hutan, [suatu keadaan] kemanunggalan.’ Karena alasan ini, Aku bergembira dengan keberdiaman bhikkhu ini di dalam hutan.",0.6284,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,id,1,an7.61,an7.61:md8,anggara,"(5) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus bangkit dari dudukmu, menggosok matamu dengan air, menatap segala penjuru, dan menatap konstelasi dan bintang-bintang. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.6262,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,id,1,an7.61,an7.61:md4,anggara,"(1) “Oleh karena itu, Moggallāna, engkau tidak boleh memperhatikan atau melatih objek yang sedang engkau perhatikan ketika engkau mengantuk. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.6245,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,id,3,an8.86,an8.86:md12,anggara,"(5) “Aku melihat, Nāgita, seorang bhikkhu penghuni hutan sedang duduk mengantuk di dalam hutan. Aku berpikir: ‘Sekarang yang mulia ini akan menghalau kantuk dan letihnya dan memperhatikan hanya pada persepsi hutan, [suatu keadaan] kemanunggalan.’ Karena alasan ini Aku bersenang atas keberdiaman bhikkhu ini di dalam hutan.",0.617,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,id,1,sn12.23,sn12.23:md13,anggara,"“Aku mengatakan, para bhikkhu, bahwa penderitaan juga memiliki penyebab terdekat; bukan tanpa penyebab terdekat. Dan apakah penyebab terdekat bagi penderitaan? Ini harus dijawab: kelahiran.",0.6974,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,id,2,sn22.19,sn22.19:md1,anggara,"Di Sāvatthī. “Para bhikkhu, bentuk adalah penderitaan. Penyebab dan kondisi bagi munculnya bentuk adalah juga penderitaan. Karena bentuk berasal-mula dari apa yang merupakan penderitaan, bagaimana mungkin ia adalah kebahagiaan?",0.6838,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,id,2,sn22.19,sn22.19:md2,anggara,"“Perasaan adalah penderitaan … Persepsi adalah penderitaan … Bentukan-bentukan kehendak adalah penderitaan … Kesadaran adalah penderitaan. Penyebab dan kondisi bagi munculnya kesadaran adalah juga penderitaan. Karena kesadaran berasal-mula dari apa yang merupakan penderitaan, bagaimana mungkin ia adalah kebahagiaan?",0.683,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,id,3,an6.63,an6.63:md60,anggara,"“Dan apakah akibat dari penderitaan? Di sini, seseorang dikalahkan oleh penderitaan, dengan pikiran dikuasai oleh penderitaan, berdukacita, merana, dan meratap; ia menangis dengan memukul dadanya dan menjadi bingung. Atau dengan dikalahkan oleh penderitaan, dengan pikiran dikuasai oleh penderitaan, ia pergi mencari di luar, dengan berkata: ‘Siapakah yang mengetahui satu atau dua kata untuk mengakhiri penderitaan ini?’ Penderitaan, Aku katakan, berakibat pada kebingungan atau pada pencarian. Ini disebut akibat dari penderitaan.",0.6795,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,id,4,sn42.11,sn42.11:md14,anggara,"“Demikianlah, kepala desa, dapat dipahami: ‘Penderitaan apa pun yang muncul, semuanya itu muncul dengan berakar pada keinginan, dengan keinginan sebagai sumbernya; karena keinginan adalah akar dari penderitaan.’",0.6702,
