query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp6,id,1,sn8.8,sn8.8:md14,anggara,"“Setelah mengatasi jalan Māra yang menyimpang, Engkau mengembara setelah menghancurkan kemandulan pikiran. Lihatlah Ia, Pembebas dari belenggu, Tidak melekat, memotong menjadi berkeping-keping.",0.3918,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp6,id,2,sn21.9,sn21.9:md6,anggara,"“Mengapa engkau marah? Jangan marah! Ketidak-marahan adalah baik bagimu, Tissa. Adalah untuk melenyapkan kemarahan, keangkuhan, dan perbuatan menghina, Maka kehidupan suci dijalani, O Tissa.”",0.3633,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp6,id,3,thag6.7,thag6.7:md4,anggara,"Lepaskan ikatan-ikatanmu yang sebelumnya! Dengan mengenakan jubah luar, Dengan kepala tercukur, memakan makanan yang dipersembahkan, Jangan bersenang dalam bermain atau tidur, Tekunilah jhāna , Kātiyāna.",0.36,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp6,id,4,thig1.10,thig1.10:md1,karniawan,"Upasamā, seberangilah banjir, Jangkauan kematian begitu sulit untuk dilampaui. Ketika engkau telah menaklukkan Māra dan kendaraannya, Bawalah tubuh terakhirmu.",0.3443,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp6,id,5,sn11.25,sn11.25:md3,anggara,"“‘Jangan biarkan kemarahan menguasaimu; Jangan marah pada mereka yang marah. Tanpa-kemarahan dan tidak-membahayakan, selalu berdiam Dalam [hati] para mulia. Bagaikan gunung salju yang longsor Kemarahan menggilas orang-orang jahat.’”",0.3402,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp6,id,1,mn101,mn101:md10,anggara,"“Ketika hal ini dikatakan, Para Nigaṇṭha berkata kepadaKu: ‘Teman, Nigaṇṭha Nātaputta adalah maha-tahu dan maha-melihat, memiliki pengetahuan dan penglihatan lengkap sebagai berikut: “Apakah Aku berjalan atau berdiri atau terlelap atau terjaga, pengetahuan dan penglihatan terus-menerus dan tanpa terputus ada padaKu.” Ia berkata sebagai berikut: “Para Nigaṇṭha, kalian telah melakukan perbuatan jahat di masa lampau, padamkanlah dengan melaksanakan pertapaan keras. Dan ketika kalian di sini dan saat ini terkendali dalam jasmani, ucapan, dan pikiran, itu berarti tidak melakukan perbuatan jahat di masa depan. Jadi dengan memusnahkan perbuatan lampau melalui pertapaan dan dengan tidak melakukan perbuatan baru, maka tidak akan ada akibat di masa depan … maka segala penderitaan akan menjadi padam.” Kami menyetujui dan menerima ini, dan kami merasa puas.’",0.4126,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp6,id,2,an11.13,an11.13:md9,anggara,"(10) “Kemudian, Nandiya, engkau harus mengingat kedermawananmu sendiri sebagai berikut: ‘Sungguh suatu keberuntungan dan nasib baik bagiku bahwa dalam populasi yang dikuasai oleh noda kekikiran, aku berdiam di rumah dengan pikiran yang hampa dari noda kekikiran, dermawan dengan bebas, bertangan terbuka, bersenang dalam pelepasan, menekuni derma, bersenang dalam memberi dan berbagi.’ Demikianlah engkau harus menegakkan perhatianmu secara internal berdasarkan pada kedermawanan.",0.4041,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp6,id,2,an11.13,an11.13:md8,anggara,"(9) “Kemudian, Nandiya, engkau harus mengingat teman-teman baik sebagai berikut: ‘Sungguh suatu keberuntungan dan nasib baik bagiku bahwa aku memiliki teman-teman baik yang berbelas kasihan padaku, yang menginginkan kebaikanku, yang menasihati dan mengajariku.’ Demikianlah engkau harus menegakkan perhatianmu secara internal berdasarkan pada teman-teman baik.",0.379,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp6,id,3,mn14,mn14:md9,anggara,"“Ketika hal ini Kukatakan, mereka menjawab: ‘Teman, Nigaṇṭha Nātaputta maha tahu dan maha melihat dan mengaku memiliki pengetahuan dan penglihatan sempurna sebagai berikut: “Apakah aku sedang berjalan atau berdiri atau tertidur atau terjaga, pengetahuan dan penglihatan yang terus-menerus dan tanpa terputus hadir padaku.” Ia berkata sebagai berikut: “Para Nigaṇṭha, kalian telah melakukan perbuatan jahat di masa lampau; padamkanlah dengan melaksanakan praktik keras yang menyiksa. Dan ketika kalian di sini dan saat ini terkendali dalam perbuatan, ucapan, dan pikiran, itu berarti tidak melakukan perbuatan jahat di masa depan. Dengan memusnahkan perbuatan masa lampau dengan pertapaan dan dengan tidak melakukan perbuatan baru, maka tidak akan ada konsekuensi di masa depan. Dengan tidak ada konsekuensi di masa depan, maka itu adalah kehancuran perbuatan. Dengan hancurnya perbuatan, maka hancur pula penderitaan. Dengan hancurnya penderitaan, maka hancur pula perasaan. Dengan hancurnya perasaan, maka semua penderitaan akan menjadi padam.” Ini adalah doktrin yang kami setujui dan kami terima, dan kami puas dengan ajaran ini.’",0.3788,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp6,id,1,mn101,mn101:md7,anggara,"“‘Teman-teman Nigaṇṭha, misalkan seseorang terluka oleh anak panah beracun, dan karena itu ia merasakan perasaan sakit, menyiksa dan menusuk. Kemudian teman-teman dan sahabatnya, sanak-saudara dan kerabatnya, membawa seorang ahli bedah. Ahli bedah itu membedah luka itu dengan pisau, memeriksa anak panah itu dengan alat periksa, mencabut anak panah itu, dan mengoleskan serbuk obat pada luka itu, dan pada setiap tahapan itu orang itu akan merasakan perasaan sakit, menyiksa dan menusuk. Kemudian belakangan, ketika luka itu sembuh dan tertutup kulit, orang itu menjadi baik dan bahagia, tidak bergantung, menguasai dirinya sendiri, mampu bepergian ke manapun yang ia kehendaki. Ia mungkin berpikir: “Sebelumnya aku tertusuk oleh anak panah beracun, dan karenanya aku merasakan perasaan sakit, menyiksa dan menusuk. Kemudian teman-teman dan sahabatku, sanak-saudara dan kerabatku, membawa seorang ahli bedah. Ahli bedah itu membedah luka itu dengan pisau, memeriksa anak panah itu dengan alat periksa, mencabut anak panah itu, dan mengoleskan serbuk obat pada luka itu, dan pada setiap tahapan itu aku merasakan perasaan sakit, menyiksa dan menusuk. Tetapi sekarang luka itu sembuh dan tertutup kulit, aku menjadi baik dan bahagia, tidak bergantung, menguasai diriku sendiri, mampu bepergian ke manapun yang kukehendaki.”",0.364,
