query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,id,1,an7.64,an7.64:md24,anggara,"Demikianlah jerat kematian yang tersembunyi dalam pikiran telah mengambil wujud kemarahan. Seseorang harus memotongnya melalui pengendalian-diri, kebijaksanaan, kegigihan, dan pandangan [benar].",0.6848,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,id,2,thag6.12,thag6.12:md5,anggara,"Jik kemarahan muncul padamu, Refleksikanlah perumpamaan gergaji; Jika ketagihan pada rasa kecapan muncul padamu, Ingatlah perumpamaan daging anak.",0.6841,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,id,3,snp4.16,snp4.16:md14,anggara,"Ke dalam kekuasaan kemarahan dan kesombongan Ia tidak boleh menyerah, melainkan kokoh, melenyapkan akar-akarnya, Ia sepenuhnya mengatasi semua yang dilekati, Ia menghalau segala yang ia sayangi.",0.6788,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,id,4,mn8,mn8:md91,anggara,(24) Seorang yang terbiasa dengan kemarahan memiliki ketidak-marahan untuk menghindarinya.,0.6785,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,id,5,sn11.11,sn11.11:md8,anggara,"“‘Seumur hidupku semoga aku terbebas dari kemarahan, dan jika kemarahan muncul dalam diriku, semoga aku dapat melenyapkannya dengan segera.’",0.6727,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,id,1,an7.61,an7.61:md11,anggara,"“Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus berbaring pada sisi kanan dalam postur singa, dengan satu kaki di atas kaki lainnya, penuh perhatian dan memahami dengan jernih, setelah mencatat dalam pikiranmu gagasan untuk terjaga. Ketika engkau terjaga, engkau harus bangkit dengan segera, [dengan berpikir]: ‘Aku tidak akan terlena pada kenikmatan beristirahat, kenikmatan bermalas-malasan, kenikmatan tidur.’ Adalah dengan cara ini, Moggallāna, engkau harus berlatih.",0.6808,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,id,2,thig7.1,thig7.1:md3,karniawan,"Mantapkanlah pikiran, Menyatu dan tenang. Amatilah kondisi Sebagai makhluk lain, bukan sebagai diri.”",0.6624,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,id,3,pli-tv-bu-vb-ss1,pli-tv-bu-vb-ss1:md232,anggara,"“Mimpi, kotoran tinja, air kencing, Pemikiran, dan dengan air hangat; Obat, menggaruk, jalan setapak, Kulup, sauna, pijat.",0.6573,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,id,1,an7.61,an7.61:md8,anggara,"(5) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus bangkit dari dudukmu, menggosok matamu dengan air, menatap segala penjuru, dan menatap konstelasi dan bintang-bintang. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.6555,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,id,4,snp2.10,snp2.10:md1,anggara,"Bangun dan duduklah! Apa perlunya tidur! Bagi si sakit apakah ada istirahat, Tertusuk oleh panah penderitaan?",0.6553,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,id,1,snp3.12,snp3.12:md24,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh makanan. Dengan lenyapnya makanan, Maka tidak ada kemunculan penderitaan.",0.7544,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,id,1,snp3.12,snp3.12:md11,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh kesadaran. Dengan lenyapnya ksadaran, Maka tidak ada kemunculan penderitaan.",0.7521,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,id,1,snp3.12,snp3.12:md27,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh gejolak. Dengan lenyapnya gejolak, Maka tidak ada kemunculan penderitaan.",0.7484,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,id,1,snp3.12,snp3.12:md21,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh aktivitas kamma. Dengan lenyapnya aktivitas kamma, Maka tidak ada kemunculan penderitaan.",0.7446,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,id,1,snp3.12,snp3.12:md8,anggara,"Penderitaan apapun yang muncul di dunia Semuanya disebabkan oleh pilihan kamma. Dengan lenyapnya pilihan demikian, Maka tidak ada munculnya penderitaan.",0.7422,
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,id,1,an2.32-41,an2.32-41:md8,anggara,"“Bahkan jika seseorang menggendong ibunya di satu bahunya dan ayahnya di bahu lainnya, dan selagi ia melakukan demikian ia memiliki umur kehidupan selama seratus tahun, dan hidup selama seratus tahun; dan jika ia melayani mereka dengan cara meminyaki mereka dengan balsam, dengan cara memijat mereka, memandikan mereka, dan menggosok bagian-bagian tubuh mereka, dan mereka bahkan membuang kotoran dan air kencing mereka di sana, ia masih tetap belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Bahkan jika ia mengangkat orangtuanya menjadi raja tertinggi dan penguasa di seluruh penjuru bumi ini yang berlimpah dengan tujuh pusaka, ia tetap masih belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Karena alasan apakah? Orangtua adalah bantuan besar bagi anak-anak mereka; mereka membesarkan anak-anak mereka, memberi mereka makan, dan menunjukkan dunia ini kepada mereka.",0.7008,
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,id,2,sn7.19,sn7.19:md3,anggara,"“Ketika seseorang dengan benar menyokong orangtuanya, Karena pelayanan ini terhadap mereka Para bijaksana memujinya di sini di dunia ini, Dan setelah kematian ia bergembira di alam surga.”",0.6636,
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,id,3,an4.4,an4.4:md6,anggara,"Karena perilaku yang baik itu terhadap ibu dan ayahnya, para bijaksana memujinya di sini dalam kehidupan ini dan setelah kematian ia bergembira di alam surga.",0.6447,
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,id,4,sn6.3,sn6.3:md7,anggara,"“Layak menerima pemberian, guru-pengetahuan, terkembang batinnya, Ia layak menerima persembahan dari umat manusia dan para deva. Setelah mengusir semua kejahatan, tanpa noda, Sejuk hatinya, ia datang mencari dana makanan.",0.6364,
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,id,5,an5.39,an5.39:md5,anggara,"Dengan mengikuti nasihat mereka, memelihara mereka yang mengasuhnya, melanjutkan silsilah keluarga, memiliki keyakinan, bermoral; putra ini layak dipuji.",0.6347,
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,id,1,sn15.5,sn15.5:md3,anggara,"“Kalau begitu mungkinkah dengan memberikan perumpamaan, Yang Mulia?”",0.6756,
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,id,2,sn15.6,sn15.6:md3,anggara,"“Kalau begitu mungkinkah dengan memberikan perumpamaan, Yang Mulia?”",0.6756,
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,id,3,sn15.7,sn15.7:md3,anggara,"“Kalau begitu mungkinkah dengan memberikan perumpamaan, Yang Mulia?”",0.6756,
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,id,4,mn35,mn35:md16,anggara,"“Sebuah perumpamaan muncul padaku, Guru Gotama.”",0.6751,
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,id,5,sn12.67,sn12.67:md9,anggara,"“Baiklah, sahabat, aku akan memberikan perumpamaan untukmu, karena beberapa orang cerdas memahami makna suatu pernyataan melalui perumpamaan. Bagaikan dua ikat buluh dapat berdiri dengan bersandar satu sama lain, demikian pula, dengan nama-dan-bentuk sebagai kondisi, maka kesadaran [muncul]; dengan kesadaran sebagai kondisi, maka nama-dan-bentuk [muncul]. Dengan nama-dan-bentuk sebagai kondisi, maka enam landasan indria [muncul]; dengan enam landasan indria sebagai kondisi, maka kontak … Demikianlah asal mula keseluruhan kumpulan penderitaan ini.",0.6737,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,id,1,dn33,dn33:md25,anggara,‘Kejujuran dan kerendahan hati ( ajjavañ ca lajjavañ ca ).,0.7006,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,id,2,an2.151-162,an2.151-162:md2,anggara,"“Para bhikkhu, ada dua jenis kemurahan hati ini. Apakah dua ini? Kemurahan hati dengan benda-benda materi dan kemurahan hati dengan Dhamma. Ini adalah kedua jenis kemurahan hati itu. Di antara kedua jenis kemurahan hati ini, kemurahan hati dengan Dhamma adalah yang terunggul.”",0.6875,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,id,3,pv26,pv26,blurb,Kemurahan hati akan mengarah pada kebahagiaan dan buah yang baik.,0.6787,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,id,4,thig13.5,thig13.5:md16,karniawan,"Keserakahan adalah sebuah hambatan, ancaman, Penuh dengan kesedihan dan duri; Di luar keseimbangan, Gerbang besar menuju kebingungan.",0.6674,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,id,4,thig13.5,thig13.5:md16,anggara,"Keserakahan adalah sebuah rintangan, sebuah ancaman, Penuh kesedihan dan duri; Yang tidak seimbang, Jalan besar menuju kebingungan.",0.6586,
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.1,id,1,mn36,mn36:md46,anggara,"“Ketika konsentrasi pikiranKu sedemikian murni, cerah, tanpa noda, bebas dari ketidak-sempurnaan, lunak, lentur, kokoh, dan mencapai keadaan tanpa-gangguan, Aku mengarahkannya pada pengetahuan kematian dan kelahiran kembali makhluk-makhluk … seperti MN 4.29 … Demikianlah dengan mata-dewa yang murni dan melampaui manusia, Aku melihat makhluk-makhluk meninggal dunia dan muncul kembali, hina dan mulia, cantik dan buruk rupa, kaya dan miskin, Aku memahami bagaimana makhluk-makhluk berlanjut sesuai dengan perbuatan mereka.",0.6987,
