query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.0,id,1,sn11.24,sn11.24:md6,anggara,“‘Bawalah kemarahan ke bawah kendalimu; Jangan biarkan persahabatanmu rusak. Jangan menyalahkan seorang yang tidak bersalah; Jangan mengucapkan kata-kata yang bersifat memecah-belah. Bagaikan gunung salju yang longsor Kemarahan menggilas orang-orang jahat.’”,0.4336492419242859,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.0,id,2,sn11.25,sn11.25:md3,anggara,"“‘Jangan biarkan kemarahan menguasaimu; Jangan marah pada mereka yang marah. Tanpa-kemarahan dan tidak-membahayakan, selalu berdiam Dalam [hati] para mulia. Bagaikan gunung salju yang longsor Kemarahan menggilas orang-orang jahat.’”",0.28705936670303345,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.0,id,3,thag6.12,thag6.12:md5,anggara,"Jik kemarahan muncul padamu, Refleksikanlah perumpamaan gergaji; Jika ketagihan pada rasa kecapan muncul padamu, Ingatlah perumpamaan daging anak.",0.2826101779937744,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.0,id,4,sn1.36,sn1.36:md5,anggara,"“Seseorang harus meninggalkan kemarahan, melepaskan keangkuhan, Melampaui semua belenggu. Tidak ada ikatan yang menyiksa seseorang yang tidak memiliki apa-apa, Yang tidak melekat pada nama-dan-bentuk.”",0.16719219088554382,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.0,id,5,thig13.3,thig13.3:md3,anggara,"Cāpā Therī: “Jangan marah padaku, pahlawan besar! Jangan marah padaku, sang bijaksana agung! Jika engkau terbenam dalam kemarahan maka engkau tidak dapat mempertahankan kemurnian, Apalagi berlatih keras.”",0.055483557283878326,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.0,id,1,mn14,mn14:md9,anggara,"“Ketika hal ini Kukatakan, mereka menjawab: ‘Teman, Nigaṇṭha Nātaputta maha tahu dan maha melihat dan mengaku memiliki pengetahuan dan penglihatan sempurna sebagai berikut: “Apakah aku sedang berjalan atau berdiri atau tertidur atau terjaga, pengetahuan dan penglihatan yang terus-menerus dan tanpa terputus hadir padaku.” Ia berkata sebagai berikut: “Para Nigaṇṭha, kalian telah melakukan perbuatan jahat di masa lampau; padamkanlah dengan melaksanakan praktik keras yang menyiksa. Dan ketika kalian di sini dan saat ini terkendali dalam perbuatan, ucapan, dan pikiran, itu berarti tidak melakukan perbuatan jahat di masa depan. Dengan memusnahkan perbuatan masa lampau dengan pertapaan dan dengan tidak melakukan perbuatan baru, maka tidak akan ada konsekuensi di masa depan. Dengan tidak ada konsekuensi di masa depan, maka itu adalah kehancuran perbuatan. Dengan hancurnya perbuatan, maka hancur pula penderitaan. Dengan hancurnya penderitaan, maka hancur pula perasaan. Dengan hancurnya perasaan, maka semua penderitaan akan menjadi padam.” Ini adalah doktrin yang kami setujui dan kami terima, dan kami puas dengan ajaran ini.’",0.0013952364679425955,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.0,id,2,dn33,dn33:md246,anggara,‘Sembilan cara mengatasi kedengkian āghāta-paṭivinaya ). Kedengkian diatasi dengan pikiran: (a)–(i) “Ia telah melukaiku …” seperti (1) . “Apalah gunanya [memendam kedengkian]?”,0.001230979454703629,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.0,id,3,mn101,mn101:md10,anggara,"“Ketika hal ini dikatakan, Para Nigaṇṭha berkata kepadaKu: ‘Teman, Nigaṇṭha Nātaputta adalah maha-tahu dan maha-melihat, memiliki pengetahuan dan penglihatan lengkap sebagai berikut: “Apakah Aku berjalan atau berdiri atau terlelap atau terjaga, pengetahuan dan penglihatan terus-menerus dan tanpa terputus ada padaKu.” Ia berkata sebagai berikut: “Para Nigaṇṭha, kalian telah melakukan perbuatan jahat di masa lampau, padamkanlah dengan melaksanakan pertapaan keras. Dan ketika kalian di sini dan saat ini terkendali dalam jasmani, ucapan, dan pikiran, itu berarti tidak melakukan perbuatan jahat di masa depan. Jadi dengan memusnahkan perbuatan lampau melalui pertapaan dan dengan tidak melakukan perbuatan baru, maka tidak akan ada akibat di masa depan … maka segala penderitaan akan menjadi padam.” Kami menyetujui dan menerima ini, dan kami merasa puas.’",0.0009934238623827696,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.0,id,4,an3.74,an3.74:md2,anggara,"“Bhante, Nigaṇṭha Nātaputta mengaku maha-mengetahui dan maha-melihat dan memiliki pengetahuan dan penglihatan yang mencakup segala sesuatu, [dengan mengatakan]: ‘Ketika aku sedang berjalan, berdiri, tidur, dan terjaga, pengetahuan dan penglihatan secara konstan dan terus-menerus ada padaku.’ Ia mengajarkan penghentian kamma masa lalu dengan cara pertapaan keras dan pembongkaran jembatan dengan tidak menciptakan kamma baru. Demikianlah, melalui hancurnya kamma, maka penderitaan dihancurkan. Melalui hancurnya penderitaan, maka perasaan dihancurkan. Melalui hancurnya perasaan, maka semua penderitaan akan terkikis. Dengan cara ini, penaklukan [penderitaan] terjadi melalui pemurnian melalui pengikisan yang terlihat langsung ini. Apakah yang dijelaskan oleh Sang Bhagavā sehubungan dengan hal ini?”",0.0008142697042785585,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.0,id,5,an5.179,an5.179:md1,anggara,"Perumah tangga Anāthapiṇḍika, disertai oleh lima ratus umat awam, mendatangi Sang Bhagavā, bersujud kepada Beliau, dan duduk di satu sisi. Kemudian Sang Bhagavā berkata kepada Yang Mulia Sāriputta: “Engkau harus tahu, Sāriputta, bahwa perumah tangga berjubah putih mana pun yang perbuatan-perbuatannya terkendali oleh lima aturan latihan dan yang memperoleh sesuai kehendak, tanpa kesulitan atau kesusahan, keempat keberdiaman menyenangkan yang terlihat yang berhubungan dengan pikiran yang lebih tinggi, dapat, jika ia menghendaki, menyatakan tentang dirinya: ‘Aku sudah selesai dengan neraka, alam binatang, dan alam hantu menderita; aku sudah selesai dengan alam sengsara, alam tujuan yang buruk, alam rendah; aku adalah seorang pemasuk-arus, tidak lagi tunduk pada [kelahiran] di alam rendah, pasti dalam tujuan, mengarah menuju pencerahan.’",0.00047172827180474997,
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.0,id,1,sn12.23,sn12.23:md13,anggara,"“Aku mengatakan, para bhikkhu, bahwa penderitaan juga memiliki penyebab terdekat; bukan tanpa penyebab terdekat. Dan apakah penyebab terdekat bagi penderitaan? Ini harus dijawab: kelahiran.",0.9760944247245789,
