query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,id,1,dn31,dn31:md50,anggara,"‘Ada lima cara bagi seseorang untuk melayani para petapa dan Brahmana mereka sebagai arahatas: dengan bersikap baik dalam jasmani, ucapan dan pikiran, dengan membuka pintu bagi kedatangan mereka, dengan memberikan barang-barang kebutuhan fisik mereka. Dan ada lima cara bagi para petapa dan Brahmana, yang dilayani demikian sebagai arah atas, dapat membalas: mereka akan menjauhkannya dari kejahatan, mendukungnya dalam melakukan kebaikan, berbelas kasihan kepadanya, mengajarinya apa yang belum pernah ia dengar, dan menunjukkan jalan menuju alam surga. Dengan demikian arah atas telah dicakup, memberikan kedamaian dan bebas dari ketakutan di arah itu. Demikianlah Sang Bhagavā berkata.",0.3838,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,id,2,snp4.16,snp4.16:md14,anggara,"Ke dalam kekuasaan kemarahan dan kesombongan Ia tidak boleh menyerah, melainkan kokoh, melenyapkan akar-akarnya, Ia sepenuhnya mengatasi semua yang dilekati, Ia menghalau segala yang ia sayangi.",0.3663,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,id,3,mn104,mn104:md15,anggara,"“Dan bagaimanakah terjadinya pendapat mayoritas? Jika para bhikkhu itu tidak dapat menyelesaikan perkara itu di dalam tempat kediaman itu, maka mereka harus mendatangi tempat kediaman di mana terdapat lebih banyak bhikkhu. Di sana, mereka semuanya harus berkumpul bersama dalam kerukunan. Kemudian, setelah berkumpul, tuntunan Dhamma harus ditetapkan. Begitu tuntunan Dhamma telah ditetapkan, perkara itu harus diselesaikan sedemikian sesuai dengan tuntunan Dhamma itu. Demikianlah pendapat mayoritas. Dan demikianlah terjadinya penyelesaian perkara-perkara di sini dengan penghapusan perkara melalui pendapat mayoritas.",0.3568,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,id,4,sn11.4,sn11.4:md12,anggara,"“‘Seseorang yang membalas seorang pemarah dengan kemarahan Dengan cara demikian, membuat segala sesuatu lebih buruk bagi dirinya sendiri. Tanpa membalas seorang pemarah dengan kemarahan, Ia memenangkan pertempuran yang sulit dimenangkan.",0.349,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,id,5,an7.64,an7.64:md24,anggara,"Demikianlah jerat kematian yang tersembunyi dalam pikiran telah mengambil wujud kemarahan. Seseorang harus memotongnya melalui pengendalian-diri, kebijaksanaan, kegigihan, dan pandangan [benar].",0.3454,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,id,1,an2.32-41,an2.32-41:md43,anggara,"“Ada, brahmana, sebuah kota di sebelah timur yang disebut Sāvatthī. Di sana Sang Bhagavā, Sang Arahant, Yang Tercerahkan Sempurna sedang menetap sekarang. Sang Bhagavā telah mengatasi keterikatan terhadap nafsu pada kenikmatan indria, belenggu padanya , perasaan mendalam padanya , obsesi padanya , genggaman erat padanya , dan ia telah mengatasi keterikatan terhadapnafsu padapandangan-pandangan, belenggu padanya , perasaan mendalam padanya , obsesi padanya , genggaman erat padanya .”",0.336,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,id,2,an7.61,an7.61:md11,anggara,"“Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus berbaring pada sisi kanan dalam postur singa, dengan satu kaki di atas kaki lainnya, penuh perhatian dan memahami dengan jernih, setelah mencatat dalam pikiranmu gagasan untuk terjaga. Ketika engkau terjaga, engkau harus bangkit dengan segera, [dengan berpikir]: ‘Aku tidak akan terlena pada kenikmatan beristirahat, kenikmatan bermalas-malasan, kenikmatan tidur.’ Adalah dengan cara ini, Moggallāna, engkau harus berlatih.",0.3288,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,id,2,an7.61,an7.61:md8,anggara,"(5) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus bangkit dari dudukmu, menggosok matamu dengan air, menatap segala penjuru, dan menatap konstelasi dan bintang-bintang. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.3167,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,id,3,sn38.9,sn38.9:md3,anggara,"“Tetapi, sahabat, adakah jalan, adakah cara untuk melepaskan ketidaktahuan ini?”",0.2919,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,id,4,an8.86,an8.86:md12,anggara,"(5) “Aku melihat, Nāgita, seorang bhikkhu penghuni hutan sedang duduk mengantuk di dalam hutan. Aku berpikir: ‘Sekarang yang mulia ini akan menghalau kantuk dan letihnya dan memperhatikan hanya pada persepsi hutan, [suatu keadaan] kemanunggalan.’ Karena alasan ini Aku bersenang atas keberdiaman bhikkhu ini di dalam hutan.",0.2772,
