query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.0,id,1,sn11.25,sn11.25:md3,anggara,"“‘Jangan biarkan kemarahan menguasaimu; Jangan marah pada mereka yang marah. Tanpa-kemarahan dan tidak-membahayakan, selalu berdiam Dalam [hati] para mulia. Bagaikan gunung salju yang longsor Kemarahan menggilas orang-orang jahat.’”",0.711,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.0,id,2,thag6.12,thag6.12:md1,anggara,"Bagi seorang yang tanpa kemarahan, jinak, hidup tenang, Terbebaskan melalui pengetahuan benar, Damai, seimbang: Dari manakah kemarahan dapat mucul?",0.6988,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.0,id,3,sn1.71,sn1.71:md3,anggara,"Sang Bhagavā: “Setelah membunuh kemarahan, seseorang tidur dengan lelap; Setelah membunuh kemarahan, seseorang tidak bersedih; Pembunuhan kemarahan, O devatā, Dengan akarnya yang beracun dan pucuknya yang bermadu: Inilah pembunuhan yang dipuji oleh para mulia, Karena setelah membunuhnya, seseorang tidak bersedih.”",0.6854,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.0,id,4,sn7.1,sn7.1:md7,anggara,"Sang Bhagavā: “Setelah membunuh kemarahan, seseorang tidur dengan lelap; Setelah membunuh kemarahan, seseorang tidak bersedih; Pembunuhan kemarahan, O brahmana, Dengan akarnya yang beracun dan pucuknya yang bermadu: Inilah pembunuhan yang dipuji oleh para mulia, Karena setelah membunuhnya, seseorang tidak bersedih.”",0.6832,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.0,id,5,thig13.3,thig13.3:md3,anggara,"Cāpā Therī: “Jangan marah padaku, pahlawan besar! Jangan marah padaku, sang bijaksana agung! Jika engkau terbenam dalam kemarahan maka engkau tidak dapat mempertahankan kemurnian, Apalagi berlatih keras.”",0.6807,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.0,id,1,mn101,mn101:md10,anggara,"“Ketika hal ini dikatakan, Para Nigaṇṭha berkata kepadaKu: ‘Teman, Nigaṇṭha Nātaputta adalah maha-tahu dan maha-melihat, memiliki pengetahuan dan penglihatan lengkap sebagai berikut: “Apakah Aku berjalan atau berdiri atau terlelap atau terjaga, pengetahuan dan penglihatan terus-menerus dan tanpa terputus ada padaKu.” Ia berkata sebagai berikut: “Para Nigaṇṭha, kalian telah melakukan perbuatan jahat di masa lampau, padamkanlah dengan melaksanakan pertapaan keras. Dan ketika kalian di sini dan saat ini terkendali dalam jasmani, ucapan, dan pikiran, itu berarti tidak melakukan perbuatan jahat di masa depan. Jadi dengan memusnahkan perbuatan lampau melalui pertapaan dan dengan tidak melakukan perbuatan baru, maka tidak akan ada akibat di masa depan … maka segala penderitaan akan menjadi padam.” Kami menyetujui dan menerima ini, dan kami merasa puas.’",0.5511,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.0,id,2,thag2.11,thag2.11:md2,anggara,"Manfaatkanlah tempat-tempat tinggal yang sunyi! Berlatihlah untuk terlepas dari belenggu-belenggu! Jika engkau tidak menemukan kesenangan di sana, Menetaplah di tengah-tengah Saṅgha, waspada dan penuh perhatian.",0.5459,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.0,id,3,dn19,dn19:md71,anggara,"“Jika kalian meninggalkan nafsu-nafsu yang mengikat kebanyakan orang, Kerahkanlah dirimu, kuatlah dan bertahanlah dengan sabar! Ini adalah jalan yang lurus, jalan yang tanpa tandingan, Jalan kebenaran, yang dijaga oleh kebajikan, menuju alam Brahmā.”",0.539,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.0,id,4,dn33,dn33:md246,anggara,‘Sembilan cara mengatasi kedengkian āghāta-paṭivinaya ). Kedengkian diatasi dengan pikiran: (a)–(i) “Ia telah melukaiku …” seperti (1) . “Apalah gunanya [memendam kedengkian]?”,0.539,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.0,id,5,mn56,mn56:md97,anggara,"“Penjaga pintu, pergilah temui perumah-tangga Upāli dan katakan kepadanya: ‘Tuan, Nigaṇṭha Nātaputta sedang berdiri di gerbang luar bersama sejumlah besar para Nigaṇṭha; ia ingin menemui Tuan.’”",0.5373,
