query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,id,1,sn11.5,sn11.5:md6,anggara,“‘Ini adalah gagasanku sendiri Cara untuk melawan si dungu adalah: Ketika seseorang mengetahui bahwa musuhnya marah Maka ia harus dengan penuh perhatian mempertahankan kedamaian.’,0.4026883840560913,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,id,2,sn11.4,sn11.4:md7,anggara,Sakka: “‘Ini adalah gagasanku sendiri Cara untuk melawan si dungu adalah: Ketika seseorang mengetahui bahwa musuhnya marah Maka ia harus dengan penuh perhatian mempertahankan kedamaian.’,0.34668201208114624,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,id,3,sn11.25,sn11.25:md3,anggara,"“‘Jangan biarkan kemarahan menguasaimu; Jangan marah pada mereka yang marah. Tanpa-kemarahan dan tidak-membahayakan, selalu berdiam Dalam [hati] para mulia. Bagaikan gunung salju yang longsor Kemarahan menggilas orang-orang jahat.’”",0.28705912828445435,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,id,4,sn11.4,sn11.4:md12,anggara,"“‘Seseorang yang membalas seorang pemarah dengan kemarahan Dengan cara demikian, membuat segala sesuatu lebih buruk bagi dirinya sendiri. Tanpa membalas seorang pemarah dengan kemarahan, Ia memenangkan pertempuran yang sulit dimenangkan.",0.09312991052865982,
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,id,5,thig13.3,thig13.3:md3,anggara,"Cāpā Therī: “Jangan marah padaku, pahlawan besar! Jangan marah padaku, sang bijaksana agung! Jika engkau terbenam dalam kemarahan maka engkau tidak dapat mempertahankan kemurnian, Apalagi berlatih keras.”",0.05548376962542534,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,id,1,an7.61,an7.61:md10,anggara,"(7) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus melakukan [olah raga] berjalan mondar-mandir, mengawasi apa yang ada di belakangmu dan apa yang ada di depanmu, dengan organ-organ indriamu tertarik ke dalam dan pikiranmu ditenangkan. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.3874475955963135,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,id,2,an7.61,an7.61:md7,anggara,"(4) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus menarik kedua telingamu dan menggosok bagian-bagian tubuhmu dengan tanganmu. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.3574311137199402,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,id,3,an7.61,an7.61:md8,anggara,"(5) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus bangkit dari dudukmu, menggosok matamu dengan air, menatap segala penjuru, dan menatap konstelasi dan bintang-bintang. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.30847108364105225,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,id,4,an6.42,an6.42:md8,anggara,"(2) “Aku melihat, Nāgita, seorang bhikkhu penghuni-hutan yang sedang duduk dan mengantuk di dalam hutan. Kemudian Aku berpikir: ‘Sekarang yang mulia ini akan menghalau kantuk dan kelelahan ini dan hanya memperhatikan persepsi hutan, [suatu keadaan] kemanunggalan.’ Karena alasan ini, Aku bergembira dengan keberdiaman bhikkhu ini di dalam hutan.",0.024513086304068565,
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,id,5,an8.86,an8.86:md12,anggara,"(5) “Aku melihat, Nāgita, seorang bhikkhu penghuni hutan sedang duduk mengantuk di dalam hutan. Aku berpikir: ‘Sekarang yang mulia ini akan menghalau kantuk dan letihnya dan memperhatikan hanya pada persepsi hutan, [suatu keadaan] kemanunggalan.’ Karena alasan ini Aku bersenang atas keberdiaman bhikkhu ini di dalam hutan.",0.022538170218467712,
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.3,id,1,sn12.23,sn12.23:md13,anggara,"“Aku mengatakan, para bhikkhu, bahwa penderitaan juga memiliki penyebab terdekat; bukan tanpa penyebab terdekat. Dan apakah penyebab terdekat bagi penderitaan? Ini harus dijawab: kelahiran.",0.9760944247245789,
