query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.2,id,1,sn11.5,sn11.5:md6,anggara,“‘Ini adalah gagasanku sendiri Cara untuk melawan si dungu adalah: Ketika seseorang mengetahui bahwa musuhnya marah Maka ia harus dengan penuh perhatian mempertahankan kedamaian.’,0.40268874168395996,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.2,id,2,sn11.4,sn11.4:md7,anggara,Sakka: “‘Ini adalah gagasanku sendiri Cara untuk melawan si dungu adalah: Ketika seseorang mengetahui bahwa musuhnya marah Maka ia harus dengan penuh perhatian mempertahankan kedamaian.’,0.3466818928718567,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.2,id,3,snp4.16,snp4.16:md14,anggara,"Ke dalam kekuasaan kemarahan dan kesombongan Ia tidak boleh menyerah, melainkan kokoh, melenyapkan akar-akarnya, Ia sepenuhnya mengatasi semua yang dilekati, Ia menghalau segala yang ia sayangi.",0.307259738445282,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.2,id,4,thag6.12,thag6.12:md5,anggara,"Jik kemarahan muncul padamu, Refleksikanlah perumpamaan gergaji; Jika ketagihan pada rasa kecapan muncul padamu, Ingatlah perumpamaan daging anak.",0.2826100289821625,
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.2,id,5,an7.64,an7.64:md24,anggara,"Demikianlah jerat kematian yang tersembunyi dalam pikiran telah mengambil wujud kemarahan. Seseorang harus memotongnya melalui pengendalian-diri, kebijaksanaan, kegigihan, dan pandangan [benar].",0.247328519821167,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.2,id,1,an7.61,an7.61:md9,anggara,"(6) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus memperhatikan persepsi cahaya; engkau harus mempersepsikan siang hari sebagai berikut: ‘Seperti halnya siang hari, demikian pula malam hari; seperti halnya malam hari, demikian pula siang hari.’ Demikianlah, dengan pikiran terbuka dan tidak tertutup, engkau harus mengembangkan pikiran yang dipenuhi dengan kecemerlangan. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.40262600779533386,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.2,id,2,an7.61,an7.61:md10,anggara,"(7) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus melakukan [olah raga] berjalan mondar-mandir, mengawasi apa yang ada di belakangmu dan apa yang ada di depanmu, dengan organ-organ indriamu tertarik ke dalam dan pikiranmu ditenangkan. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.38744720816612244,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.2,id,3,an7.61,an7.61:md7,anggara,"(4) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus menarik kedua telingamu dan menggosok bagian-bagian tubuhmu dengan tanganmu. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.35743165016174316,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.2,id,4,an7.61,an7.61:md8,anggara,"(5) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus bangkit dari dudukmu, menggosok matamu dengan air, menatap segala penjuru, dan menatap konstelasi dan bintang-bintang. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.308472216129303,
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.2,id,5,an7.61,an7.61:md5,anggara,"(2) “Tetapi jika engkau tidak dapat meninggalkan kantukmu dengan cara demikian, maka engkau harus merenungkan, memeriksa, dan dengan pikiran menyelidiki Dhamma yang telah engkau dengar dan pelajari. Dengan cara demikian, adalah mungkin bahwa kantukmu akan ditinggalkan.",0.220086470246315,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.4.2,id,1,sn12.23,sn12.23:md13,anggara,"“Aku mengatakan, para bhikkhu, bahwa penderitaan juga memiliki penyebab terdekat; bukan tanpa penyebab terdekat. Dan apakah penyebab terdekat bagi penderitaan? Ini harus dijawab: kelahiran.",0.9760944247245789,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.4.2,id,2,snp3.12,snp3.12:md11,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh kesadaran. Dengan lenyapnya ksadaran, Maka tidak ada kemunculan penderitaan.",0.9260392189025879,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.4.2,id,3,snp3.12,snp3.12:md27,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh gejolak. Dengan lenyapnya gejolak, Maka tidak ada kemunculan penderitaan.",0.9257329702377319,
